COMMON_USAGE_NAME,RESPONSIBILITY_AREA,LOCAL_GOVERNMENT_NAME,REST_AREA_TYPE,STAY_24_HOUR,OWNERSHIP,SURFACE,SURFACE_TYPE,CONSTRUCTED_SHELTER,NATURAL_SHADE,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,LATITUDE,LONGITUDE
George Grey Dr,Mid West-Gascoyne,Northampton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-28.191652432,114.286387211
Donnybrook Kojonup Rd,South West,Donnybrook - Balingup,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,0,0,No,0,No,-33.538582178,115.945563476
Newdegate Ravensthorpe Rd,Great Southern,Ravensthorpe,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,0,0,No,0,No,-33.463244919,119.964766896
Newdegate Ravensthorpe Rd,Great Southern,Ravensthorpe,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,0,0,No,0,No,-33.463244919,119.964766896
Great Eastern Hwy,Wheatbelt,Yilgarn,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-31.2693417309999,119.247558529
Brand Hwy,Mid West-Gascoyne,Gingin,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-31.2971681239999,115.868911805
Goldfields Hwy,Goldfields - Esperance,Kalgoorlie - Boulder (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-30.969273878,121.569312813
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-21.4202995759999,116.03729595
Albany Hwy,Great Southern,Plantagenet,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,3,No,-34.52411267,117.595952347
Great Southern Hwy,Wheatbelt,York,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-31.97195397,116.809313694
South Coast Hwy,Great Southern,Denmark,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,3,0,No,0,No,-34.958525574,117.367155309
Great Northern Hwy,Mid West-Gascoyne,Yalgoo,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,1,0,No,0,No,-29.339902509,117.326012141
South Western Hwy,South West,Harvey,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,2,0,No,0,No,-33.2435600979999,115.841829903
South Western Hwy,South West,Dardanup,Major Rest Area,No,Main Roads,Surfaced,Asphalt Dense Graded,No,No,1,0,No,0,No,-33.3233715869999,115.771373178
Agnew Sandstone Rd,Goldfields - Esperance,Sandstone,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,2,No,-27.9334834809999,119.675683711
Albany Hwy,Great Southern,Cranbrook,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-34.1628802079999,117.387910006
Great Eastern Hwy,Wheatbelt,Yilgarn,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,3,0,No,2,No,-31.314040625,119.089735196
Albany Hwy,Great Southern,Cranbrook,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-34.20642264,117.442515274
Brand Hwy,Mid West-Gascoyne,Greater Geraldton (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,3,0,No,0,No,-28.985902868,114.776115705
Coolgardie Esperance Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-32.0840544279999,121.685073233
Coalfields Rd,South West,Collie,Major Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,2,0,No,2,Yes,-33.2917486649999,115.949638195
Toodyay Rd,Metropolitan,Swan (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-31.8598548109999,116.038016415
Bussell Hwy,South West,Augusta - Margaret River,Major Rest Area,No,Main Roads,Surfaced,Asphalt Dense Graded,No,No,0,0,No,0,No,-33.839467768,115.107998481
Bindoon Moora Rd,Wheatbelt,Chittering,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-31.348479754,116.115332083
Chester Pass Rd,Great Southern,Gnowangerup,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-34.370530725,118.129393739
North West Coastal Hwy,Mid West-Gascoyne,Carnarvon,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-23.69910048,114.077850334
Hanrahan Rd,Great Southern,Albany (C),Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,0,0,No,0,No,-35.0192610889999,117.860472667
Great Southern Hwy,Wheatbelt,York,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-31.894695987,116.63483031
Albany Hwy,Wheatbelt,West Arthur,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Unknown,No,Yes,3,0,No,0,No,-33.238849248,117.003247923
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,Yes,No,1,0,No,0,No,-32.173607405,121.792571525
Sanderson St,Great Southern,Kent,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,Yes,Yes,1,1,Yes,1,Yes,-33.534473684,118.511200018
Bashford St,Mid West-Gascoyne,Dandaragan,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,5,0,No,0,No,-30.298926412,115.050766112
Brookton Hwy,Metropolitan,Armadale (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-32.1125457869999,116.142563567
Coalfields Rd,South West,Harvey,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-33.2997677079999,115.863723834
Minilya Exmouth Rd,Mid West-Gascoyne,Exmouth,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-22.2566758909999,114.09760444
Brand Hwy,Mid West-Gascoyne,Carnamah,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,1,No,-29.807002697,115.269943158
Great Eastern Hwy,Goldfields - Esperance,Yilgarn,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-31.2944891,119.661101631
South Western Hwy,South West,Murray,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-32.593362371,115.915857885
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-20.861717257,118.037710724
South Coast Hwy,Great Southern,Albany (C),Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,0,0,No,0,No,-34.926370344,117.921806803
Great Northern Hwy,Kimberley,Broome,Major Rest Area,Yes,Main Roads,Surfaced,Single Seal,Yes,No,1,3,Yes,5,No,-19.043149088,121.662655383
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-20.758272147,116.986811965
Yougenup Rd,Great Southern,Gnowangerup,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-33.925400683,117.994546971
North West Coastal Hwy,Mid West-Gascoyne,Carnarvon,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,1,No,-25.3570122429999,113.962796128
South Coast Hwy,Great Southern,Ravensthorpe,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-33.757509738,119.447408836
Geraldton Mt Magnet Rd,Mid West-Gascoyne,Greater Geraldton (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,4,0,No,2,No,-28.64274391,115.323465566
Brand Hwy,Mid West-Gascoyne,Irwin,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,2,0,No,0,No,-29.391557328,115.009349475
Albany Hwy,Wheatbelt,Williams,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-32.989334702,116.840590571
Albany Hwy,Wheatbelt,West Arthur,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-33.3321426699999,117.032134411
