COMMON_USAGE_NAME,RESPONSIBILITY_AREA,LOCAL_GOVERNMENT_NAME,REST_AREA_TYPE,STAY_24_HOUR,OWNERSHIP,SURFACE,SURFACE_TYPE,CONSTRUCTED_SHELTER,NATURAL_SHADE,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,LATITUDE,LONGITUDE
Great Northern Hwy,Wheatbelt,Dalwallinu,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,3,0,No,0,No,-30.10811856,116.6330267
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-20.75884548,117.1308736
Northam Pithara Rd,Wheatbelt,Goomalling,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-31.27252088,116.8393025
Great Northern Hwy,Pilbara,Port Hedland (T),Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-20.39219187,118.9084097
North West Coastal Hwy,Pilbara,Ashburton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,3,4,Yes,0,No,-22.94740367,114.6862229
North West Coastal Hwy,Mid West-Gascoyne,Northampton,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-27.72208878,114.675746
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,1,No,-32.30702779,123.5288781
Albany Hwy,Wheatbelt,Williams,Minor Rest Area,No,Main Roads,Surfaced,Asphalt Intersection Mix,No,No,0,0,No,0,No,-33.02564925,116.8784821
Leonora Laverton Rd,Goldfields - Esperance,Leonora,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-28.87615922,121.7189552
Indian Ocean Dr,Mid West-Gascoyne,Dandaragan,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,Yes,No,2,0,No,1,Yes,-30.71151556,115.1695316
Bussell Hwy,South West,Augusta - Margaret River,Major Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,4,0,No,0,No,-33.98935809,115.0897568
Donnybrook Kojonup Rd,South West,Donnybrook - Balingup,Major Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,0,0,No,0,No,-33.5812422,116.164845
Great Northern Hwy,Kimberley,Wyndham - East Kimberley,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Single Seal,Yes,No,1,3,Yes,4,No,-15.87043895,128.3725586
Goldfields Hwy,Goldfields - Esperance,Menzies,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-29.18181775,121.3236533
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-20.98485933,116.3500653
Agnew Sandstone Rd,Goldfields - Esperance,Leonora,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-27.96740161,120.3595019
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,1,0,No,0,No,-32.18508062,121.7799501
South Western Hwy,South West,Waroona,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,0,0,No,0,No,-32.8049473,115.9029992
Tom Price Rd,Pilbara,Ashburton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-22.74560299,117.8656903
Leonora Laverton Rd,Goldfields - Esperance,Laverton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-28.55788537,122.2557905
Great Eastern Hwy,Goldfields - Esperance,Yilgarn,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-31.22902397,119.3466712
North West Coastal Hwy,Pilbara,Port Hedland (T),Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-20.69242947,118.3177301
Midlands Rd,Wheatbelt,Moora,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-30.68303691,116.1560757
Great Southern Hwy,Great Southern,Cranbrook,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-34.21938961,117.6595711
Great Southern Hwy,Great Southern,Cranbrook,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-34.23510207,117.647838
Great Southern Hwy,Great Southern,Cranbrook,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,1,0,No,2,No,-34.23738847,117.6439534
Great Northern Hwy,Pilbara,East Pilbara,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-23.20503337,119.4657903
Great Northern Hwy,Pilbara,East Pilbara,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-23.1404825,119.3148557
Great Eastern Hwy,Wheatbelt,Cunderdin,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,Yes,Yes,2,0,No,1,No,-31.65139165,117.2416633
Chester Pass Rd,Great Southern,Kent,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-33.75496662,118.364555
Agnew Sandstone Rd,Goldfields - Esperance,Sandstone,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-27.95960714,119.4221088
North West Coastal Hwy,Mid West-Gascoyne,Carnarvon,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-25.21517719,113.8866579
Chester Pass Rd,Great Southern,Albany (C),Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,Yes,Yes,1,0,No,1,No,-34.98458807,117.8761365
Great Northern Hwy,Kimberley,Halls Creek,Major Rest Area,Yes,Main Roads,Surfaced,Single Seal,Yes,No,1,3,Yes,6,No,-18.74912191,126.1144155
Shark Bay Rd,Mid West-Gascoyne,Shark Bay,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,0,0,No,0,No,-26.2203116,113.7799044
South Coast Hwy,Great Southern,Denmark,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,Yes,-34.99424669,116.8591402
North West Coastal Hwy,Pilbara,Ashburton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-22.77610359,115.0935243
Brand Hwy,Mid West-Gascoyne,Chittering,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,1,No,-31.508524,115.9464023
Bussell Hwy,South West,Augusta - Margaret River,Major Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,2,0,No,0,No,-34.21421578,115.0961648
Brand Hwy,Mid West-Gascoyne,Irwin,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-29.65654523,115.2268958
Agnew Sandstone Rd,Goldfields - Esperance,Leonora,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-27.94120435,120.1641958
Great Eastern Hwy,Wheatbelt,Cunderdin,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,0,0,No,0,No,-31.65167689,117.2309158
South Coast Hwy,Great Southern,Ravensthorpe,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-33.65018614,119.7871508
Hopetoun-Ravensthorpe Rd,Great Southern,Ravensthorpe,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,1,0,No,0,No,-33.93420366,120.1280773
Shark Bay Rd,Mid West-Gascoyne,Shark Bay,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-26.19237973,113.6894181
South Coast Hwy,Goldfields - Esperance,Esperance,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,Yes,No,3,0,No,1,No,-33.74151229,121.7010573
Great Northern Hwy,Pilbara,Broome,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-19.82727726,120.7202001
Great Northern Hwy,Pilbara,Meekatharra,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-23.4479649,119.7961908
Geraldton Mt Magnet Rd,Mid West-Gascoyne,Greater Geraldton (C),Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-28.47176474,115.8310066
Brand Hwy,Mid West-Gascoyne,Irwin,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-29.57678633,115.133443
Albany Hwy,Wheatbelt,Boddington,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-32.78304834,116.596126
North West Coastal Hwy,Mid West-Gascoyne,Northampton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-28.26457014,114.6255049
North West Coastal Hwy,Mid West-Gascoyne,Carnarvon,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,1,Yes,-24.89463554,113.7086117
Bussell Hwy,South West,Augusta - Margaret River,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,0,0,No,0,No,-34.15332444,115.1008291
Geraldton Mt Magnet Rd,Mid West-Gascoyne,Greater Geraldton (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-28.69320603,115.1339049
Great Northern Hwy,Pilbara,Ashburton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-22.30416008,118.7283076
Shark Bay Rd,Mid West-Gascoyne,Shark Bay,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-26.44138568,114.0584244
Goldfields Hwy,Goldfields - Esperance,Leonora,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,2,No,-28.22777072,121.0856231
Great Southern Hwy,Great Southern,Cranbrook,Major Rest Area,No,Main Roads,Surfaced,Single Seal,Yes,No,4,0,No,2,Yes,-34.31522166,117.5250962
Northam Pithara Rd,Wheatbelt,Wongan - Ballidu,Heavy Vehicle Rest Area,Yes,Main Roads,Surfaced,Two Coat Seal,No,No,0,0,No,0,No,-30.94182943,116.745296
Great Southern Hwy,Wheatbelt,Cuballing,Heavy Vehicle Rest Area,Yes,Main Roads,Surfaced,Single Seal,No,Yes,2,0,No,1,No,-32.73680559,117.163843
Nanutarra Munjina Rd,Pilbara,Ashburton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-22.40934116,115.761116
Great Southern Hwy,Great Southern,Woodanilling,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,1,0,No,0,No,-33.50393435,117.4075181
Northam Pithara Rd,Wheatbelt,Goomalling,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-31.14346985,116.8093436
Northam Pithara Rd,Wheatbelt,Wongan - Ballidu,Heavy Vehicle Rest Area,Yes,Main Roads,Surfaced,Two Coat Seal,No,No,0,0,No,0,No,-30.7646783,116.7556893
Midlands Rd,Mid West-Gascoyne,Carnamah,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,1,0,No,2,No,-29.68773391,115.8835401
Marble Bar Rd,Pilbara,East Pilbara,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-21.88568959,120.1092382
Great Southern Hwy,Great Southern,Katanning,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-33.74785382,117.5965446
Brand Hwy,Mid West-Gascoyne,Coorow,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-29.98300864,115.3015351
Goldfields Hwy,Goldfields - Esperance,Leonora,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,1,No,-27.47728527,120.5359267
Pinjarra Williams Rd,South West,Murray,Minor Rest Area,No,Main Roads,Surfaced,Unknown,No,Yes,0,0,No,0,No,-32.7256324,116.0922903
Orion St,Goldfields - Esperance,Yilgarn,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,2,No,-31.23199526,119.3315502
South Western Hwy,South West,Donnybrook - Balingup,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,0,0,No,0,No,-33.79018225,115.9916964
Bussell Hwy,South West,Capel,Major Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,4,0,No,1,Yes,-33.51399018,115.5733289
Goldfields Rd,Wheatbelt,Dowerin,Minor Rest Area,No,Main Roads,Surfaced,Asphalt Stone Mastic,Yes,Yes,5,0,No,3,No,-31.1971469,117.0297292
Donnybrook Kojonup Rd,South West,Boyup Brook,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,0,0,No,0,No,-33.94039298,116.6968179
Donnybrook Kojonup Rd,Great Southern,Kojonup,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,1,No,-33.88503524,116.8361999
Donnybrook Kojonup Rd,Great Southern,Kojonup,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-33.83735121,117.1336092
Donnybrook Kojonup Rd,South West,Boyup Brook,Major Rest Area,No,Main Roads,Unsurfaced,Unknown,Yes,Yes,4,0,No,2,No,-33.93142514,116.4611338
Great Northern Hwy,Mid West-Gascoyne,Mount Magnet,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-28.28201651,117.8601318
Coolgardie Esperance Hwy,Goldfields - Esperance,Coolgardie,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-31.23380678,121.4735564
Chapman Valley Rd,Mid West-Gascoyne,Chapman Valley,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-28.34059733,114.9259163
Chapman Valley Rd,Mid West-Gascoyne,Chapman Valley,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,0,0,No,0,No,-28.55956673,114.7615343
South Western Hwy,Metropolitan,Serpentine - Jarrahdale,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-32.31174826,116.0056696
Great Eastern Hwy,Goldfields - Esperance,Coolgardie,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,0,0,No,0,No,-31.19043828,120.4015139
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,2,0,No,1,No,-32.37800877,123.6640843
Shark Bay Rd,Mid West-Gascoyne,Shark Bay,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-25.92622705,113.5453678
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,Yes,No,5,0,No,0,No,-31.89825003,126.9995645
Great Eastern Hwy,Wheatbelt,Westonia,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-31.39017499,118.4998531
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-31.98643048,126.5797573
Leonora Laverton Rd,Goldfields - Esperance,Leonora,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-28.91635813,121.5661473
Toodyay Rd,Wheatbelt,Toodyay,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,2,0,No,2,No,-31.56945196,116.4793024
Nyabing Pingrup Rd,Great Southern,Kent,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,0,0,No,0,No,-33.58283694,118.3457845
Muir Hwy,South West,Manjimup,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,0,0,No,0,No,-34.43940969,116.6523828
Muir Hwy,South West,Manjimup,Minor Rest Area,No,Main Roads,Surfaced,Unknown,No,Yes,0,0,No,0,No,-34.27269794,116.1989078
Williams Kondinin Rd,Wheatbelt,Kulin,Major Rest Area,Yes,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,1,No,-32.76626796,118.0275695
Newdegate Ravensthorpe Rd,Wheatbelt,Lake Grace,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-33.0911058,119.4825598
Winfield St,Mid West-Gascoyne,Morawa,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-29.21659581,116.0094371
North West Coastal Hwy,Mid West-Gascoyne,Carnarvon,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Asphalt Dense Graded,No,No,2,0,No,0,No,-24.82202836,113.7668914
South Coast Hwy,Goldfields - Esperance,Esperance,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-33.71456762,120.8933286
Massingham St,Wheatbelt,Kellerberrin,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,5,2,Yes,2,No,-31.63383747,117.718218
Manuwarra Red Dog Hwy,Pilbara,Ashburton,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-21.33755427,117.0975948
Donnybrook Kojonup Rd,South West,Donnybrook - Balingup,Major Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,0,0,No,0,No,-33.53620572,115.9868014
Marble Bar Rd,Pilbara,East Pilbara,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-20.70978743,119.3247825
Muir Hwy,Great Southern,Plantagenet,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-34.65674631,117.5177487
Vasse Hwy,South West,Busselton (C),Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,0,0,No,0,No,-33.77381169,115.5709397
South Western Hwy,South West,Bridgetown - Greenbushes,Major Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-33.85382222,116.0869157
Great Northern Hwy,Wheatbelt,Victoria Plains,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-30.97526185,116.2253909
Eyre Hwy,Goldfields - Esperance,Dundas,Major Rest Area,Yes,Main Roads,Surfaced,Two Coat Seal,No,Yes,5,1,No,3,No,-32.06862927,122.5590014
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,2,0,No,1,No,-32.12078598,123.1660554
Great Northern Hwy,Mid West-Gascoyne,Cue,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-27.6364726,117.8733491
Great Eastern Hwy,Wheatbelt,Merredin,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-31.40525046,118.4585823
South Western Hwy,South West,Donnybrook - Balingup,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,0,0,No,0,No,-33.55589405,115.7737415
Nanutarra Munjina Rd,Pilbara,Ashburton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-22.80772542,117.4800205
Brand Hwy,Mid West-Gascoyne,Dandaragan,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-30.82188172,115.5898197
Marble Bar Rd,Pilbara,East Pilbara,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-21.70042233,120.0812767
Brookton Hwy,Wheatbelt,Brookton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-32.39686599,116.8265414
George Grey Dr,Mid West-Gascoyne,Northampton,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-28.19165243,114.2863872
Donnybrook Kojonup Rd,South West,Donnybrook - Balingup,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,0,0,No,0,No,-33.53858218,115.9455635
Newdegate Ravensthorpe Rd,Great Southern,Ravensthorpe,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,0,0,No,0,No,-33.46324492,119.9647669
Newdegate Ravensthorpe Rd,Great Southern,Ravensthorpe,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,0,0,No,0,No,-33.46324492,119.9647669
Great Eastern Hwy,Wheatbelt,Yilgarn,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-31.26934173,119.2475585
Brand Hwy,Mid West-Gascoyne,Gingin,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-31.29716812,115.8689118
Goldfields Hwy,Goldfields - Esperance,Kalgoorlie - Boulder (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-30.96927388,121.5693128
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-21.42029958,116.037296
Albany Hwy,Great Southern,Plantagenet,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,3,No,-34.52411267,117.5959523
Great Southern Hwy,Wheatbelt,York,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-31.97195397,116.8093137
South Coast Hwy,Great Southern,Denmark,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,3,0,No,0,No,-34.95852557,117.3671553
Great Northern Hwy,Mid West-Gascoyne,Yalgoo,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,1,0,No,0,No,-29.33990251,117.3260121
South Western Hwy,South West,Harvey,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,2,0,No,0,No,-33.2435601,115.8418299
South Western Hwy,South West,Dardanup,Major Rest Area,No,Main Roads,Surfaced,Asphalt Dense Graded,No,No,1,0,No,0,No,-33.32337159,115.7713732
Agnew Sandstone Rd,Goldfields - Esperance,Sandstone,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,2,No,-27.93348348,119.6756837
Albany Hwy,Great Southern,Cranbrook,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-34.16288021,117.38791
Great Eastern Hwy,Wheatbelt,Yilgarn,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,3,0,No,2,No,-31.31404063,119.0897352
Albany Hwy,Great Southern,Cranbrook,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-34.20642264,117.4425153
Brand Hwy,Mid West-Gascoyne,Greater Geraldton (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,3,0,No,0,No,-28.98590287,114.7761157
Coolgardie Esperance Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-32.08405443,121.6850732
Coalfields Rd,South West,Collie,Major Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,2,0,No,2,Yes,-33.29174866,115.9496382
Toodyay Rd,Metropolitan,Swan (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-31.85985481,116.0380164
Bussell Hwy,South West,Augusta - Margaret River,Major Rest Area,No,Main Roads,Surfaced,Asphalt Dense Graded,No,No,0,0,No,0,No,-33.83946777,115.1079985
Bindoon Moora Rd,Wheatbelt,Chittering,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-31.34847975,116.1153321
Chester Pass Rd,Great Southern,Gnowangerup,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-34.37053073,118.1293937
North West Coastal Hwy,Mid West-Gascoyne,Carnarvon,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,No,2,0,No,0,No,-23.69910048,114.0778503
Hanrahan Rd,Great Southern,Albany (C),Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,0,0,No,0,No,-35.01926109,117.8604727
Great Southern Hwy,Wheatbelt,York,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-31.89469599,116.6348303
Albany Hwy,Wheatbelt,West Arthur,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Unknown,No,Yes,3,0,No,0,No,-33.23884925,117.0032479
Eyre Hwy,Goldfields - Esperance,Dundas,Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,Yes,No,1,0,No,0,No,-32.17360741,121.7925715
Sanderson St,Great Southern,Kent,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,Yes,Yes,1,1,Yes,1,Yes,-33.53447368,118.5112
Bashford St,Mid West-Gascoyne,Dandaragan,Minor Rest Area,No,Main Roads,Surfaced,Single Seal,No,Yes,5,0,No,0,No,-30.29892641,115.0507661
Brookton Hwy,Metropolitan,Armadale (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-32.11254579,116.1425636
Coalfields Rd,South West,Harvey,Heavy Vehicle Rest Area,No,Main Roads,Surfaced,Single Seal,No,No,2,0,No,0,No,-33.29976771,115.8637238
Minilya Exmouth Rd,Mid West-Gascoyne,Exmouth,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-22.25667589,114.0976044
Brand Hwy,Mid West-Gascoyne,Carnamah,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,1,No,-29.8070027,115.2699432
Great Eastern Hwy,Goldfields - Esperance,Yilgarn,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,0,No,-31.2944891,119.6611016
South Western Hwy,South West,Murray,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,2,0,No,0,No,-32.59336237,115.9158579
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-20.86171726,118.0377107
South Coast Hwy,Great Southern,Albany (C),Minor Rest Area,No,Main Roads,Surfaced,Two Coat Seal,No,Yes,0,0,No,0,No,-34.92637034,117.9218068
Great Northern Hwy,Kimberley,Broome,Major Rest Area,Yes,Main Roads,Surfaced,Single Seal,Yes,No,1,3,Yes,5,No,-19.04314909,121.6626554
North West Coastal Hwy,Pilbara,Karratha (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,2,0,No,0,No,-20.75827215,116.986812
Yougenup Rd,Great Southern,Gnowangerup,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,1,No,-33.92540068,117.994547
North West Coastal Hwy,Mid West-Gascoyne,Carnarvon,Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,No,1,0,No,1,No,-25.35701224,113.9627961
South Coast Hwy,Great Southern,Ravensthorpe,Heavy Vehicle Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,1,0,No,0,No,-33.75750974,119.4474088
Geraldton Mt Magnet Rd,Mid West-Gascoyne,Greater Geraldton (C),Minor Rest Area,No,Main Roads,Unsurfaced,Unknown,No,Yes,4,0,No,2,No,-28.64274391,115.3234656
